,Sentences,Corresponding_words,Unnamed: 0
10014,"There's only one thing for me to do.""","['There', ""'s"", 'only', 'one', 'thing', 'for', 'me', 'to', 'do', '.', '""']",10014.0
14057,What we expect of our local economy is,"['What', 'we', 'expect', 'of', 'our', 'local', 'economy', 'is']",14057.0
16444,uh yeah they were uh they were very good i was impressed,"['uh', 'yeah', 'they', 'were', 'uh', 'they', 'were', 'very', 'good', 'i', 'was', 'impressed']",16444.0
14076,The guidelines do not apply to inpatient hospital services and hospice services and will be used by Medicare fiscal intermediaries to determine the maximum allowable costs of the therapy services.,"['The', 'guidelines', 'do', 'not', 'apply', 'to', 'inpatient', 'hospital', 'services', 'and', 'hospice', 'services', 'and', 'will', 'be', 'used', 'by', 'Medicare', 'fiscal', 'intermediaries', 'to', 'determine', 'the', 'maximum', 'allowable', 'costs', 'of', 'the', 'therapy', 'services', '.']",14076.0
17296,NONFEDERAL PHYSICAL PROPERTY ANNUAL STEWARDSHIP INFORMATION For the Fiscal Year Ended September,"['NONFEDERAL', 'PHYSICAL', 'PROPERTY', 'ANNUAL', 'STEWARDSHIP', 'INFORMATION', 'For', 'the', 'Fiscal', 'Year', 'Ended', 'September']",17296.0
1294,"Look, it's your skin, but you're going to be in trouble if you don't get busy.","['Look', ',', 'it', ""'s"", 'your', 'skin', ',', 'but', 'you', ""'re"", 'going', 'to', 'be', 'in', 'trouble', 'if', 'you', 'do', ""n't"", 'get', 'busy', '.']",1294.0
3752,"The island's burgeoning economic significance propelled population growth, and by the middle of the 15th century Madeira was home to 800 families.","['The', 'island', ""'s"", 'burgeoning', 'economic', 'significance', 'propelled', 'population', 'growth', ',', 'and', 'by', 'the', 'middle', 'of', 'the', '15th', 'century', 'Madeira', 'was', 'home', 'to', '800', 'families', '.']",3752.0
4243,That's the World League that you can join.,"['That', ""'s"", 'the', 'World', 'League', 'that', 'you', 'can', 'join', '.']",4243.0
9808,yeah i think they get bogged down in a lot of small issues that people you know special interest groups can blow up,"['yeah', 'i', 'think', 'they', 'get', 'bogged', 'down', 'in', 'a', 'lot', 'of', 'small', 'issues', 'that', 'people', 'you', 'know', 'special', 'interest', 'groups', 'can', 'blow', 'up']",9808.0
10660,"The only comprehensible explanation is that the vocation that had burrowed in next to medicine had taken control, had insisted.","['The', 'only', 'comprehensible', 'explanation', 'is', 'that', 'the', 'vocation', 'that', 'had', 'burrowed', 'in', 'next', 'to', 'medicine', 'had', 'taken', 'control', ',', 'had', 'insisted', '.']",10660.0
1580,"Look here, you've no business to come asking for me in this way.","['Look', 'here', ',', 'you', ""'ve"", 'no', 'business', 'to', 'come', 'asking', 'for', 'me', 'in', 'this', 'way', '.']",1580.0
4077,Macau Palace is found on the eastern waterfront.,"['Macau', 'Palace', 'is', 'found', 'on', 'the', 'eastern', 'waterfront', '.']",4077.0
5061,The Bob Marley Museum was taken over by the Marley family after Bob died.,"['The', 'Bob', 'Marley', 'Museum', 'was', 'taken', 'over', 'by', 'the', 'Marley', 'family', 'after', 'Bob', 'died', '.']",5061.0
5951,Regulation will not happen in the future.,"['Regulation', 'will', 'not', 'happen', 'in', 'the', 'future', '.']",5951.0
16231,Twenty mastic villages were built only in the 14th century by the genoese.,"['Twenty', 'mastic', 'villages', 'were', 'built', 'only', 'in', 'the', '14th', 'century', 'by', 'the', 'genoese', '.']",16231.0
8586,million in savings this year.,"['million', 'in', 'savings', 'this', 'year', '.']",8586.0
18679,None of the musicians I like are recent.,"['None', 'of', 'the', 'musicians', 'I', 'like', 'are', 'recent', '.']",18679.0
18022,"He sat a short distance from them, his eyes on Jon.","['He', 'sat', 'a', 'short', 'distance', 'from', 'them', ',', 'his', 'eyes', 'on', 'Jon', '.']",18022.0
3293,The cost of work and the value of improved service would be considered in this situation.,"['The', 'cost', 'of', 'work', 'and', 'the', 'value', 'of', 'improved', 'service', 'would', 'be', 'considered', 'in', 'this', 'situation', '.']",3293.0
10741,The extending from the Palestinian uprising until today.,"['The', 'extending', 'from', 'the', 'Palestinian', 'uprising', 'until', 'today', '.']",10741.0
5762,well uh what do you think about taxes do you think we're paying too much,"['well', 'uh', 'what', 'do', 'you', 'think', 'about', 'taxes', 'do', 'you', 'think', 'we', ""'re"", 'paying', 'too', 'much']",5762.0
14234,in each square,"['in', 'each', 'square']",14234.0
9362,"And Alan Tonelson, of the U.S.","['And', 'Alan', 'Tonelson', ',', 'of', 'the', 'U.S.']",9362.0
3255,No practices were helpful,"['No', 'practices', 'were', 'helpful']",3255.0
6532,"At the top, it bore the printed stamp of Messrs.","['At', 'the', 'top', ',', 'it', 'bore', 'the', 'printed', 'stamp', 'of', 'Messrs.']",6532.0
13029,"Although it gets crowded in summer, it is still the best time to visit.","['Although', 'it', 'gets', 'crowded', 'in', 'summer', ',', 'it', 'is', 'still', 'the', 'best', 'time', 'to', 'visit', '.']",13029.0
14412,And there was me.,"['And', 'there', 'was', 'me', '.']",14412.0
11912,Then he shrugged.,"['Then', 'he', 'shrugged', '.']",11912.0
16958,I am asserting my membership in the club of Old Geezers.,"['I', 'am', 'asserting', 'my', 'membership', 'in', 'the', 'club', 'of', 'Old', 'Geezers', '.']",16958.0
5299,You don't know the length of time they're supposed to take the medication.,"['You', 'do', ""n't"", 'know', 'the', 'length', 'of', 'time', 'they', ""'re"", 'supposed', 'to', 'take', 'the', 'medication', '.']",5299.0
19718,No one would ever think of sentiment in connection with you.,"['No', 'one', 'would', 'ever', 'think', 'of', 'sentiment', 'in', 'connection', 'with', 'you', '.']",19718.0
6827,That's their sign.,"['That', ""'s"", 'their', 'sign', '.']",6827.0
19233,"""How did you lose this object entirely?"" A chair overturned.","['""', 'How', 'did', 'you', 'lose', 'this', 'object', 'entirely', '?', '""', 'A', 'chair', 'overturned', '.']",19233.0
13384,"In Japan, Mainichi Shimbun criticized the new Liberal Democratic Party leader Keizo Obuchi for being devoid of fresh ideas for reviving the Japanese economy.","['In', 'Japan', ',', 'Mainichi', 'Shimbun', 'criticized', 'the', 'new', 'Liberal', 'Democratic', 'Party', 'leader', 'Keizo', 'Obuchi', 'for', 'being', 'devoid', 'of', 'fresh', 'ideas', 'for', 'reviving', 'the', 'Japanese', 'economy', '.']",13384.0
18490,NOx can be transported long distances and contribute to ozone many hundreds of miles from its source.,"['NOx', 'can', 'be', 'transported', 'long', 'distances', 'and', 'contribute', 'to', 'ozone', 'many', 'hundreds', 'of', 'miles', 'from', 'its', 'source', '.']",18490.0
10646,uh but you could fill a whole bunch of uh holes with these things i used to i used to advertise buying wheat pennies um i'd give a dollar a roll which two cents a piece which is basically overpriced,"['uh', 'but', 'you', 'could', 'fill', 'a', 'whole', 'bunch', 'of', 'uh', 'holes', 'with', 'these', 'things', 'i', 'used', 'to', 'i', 'used', 'to', 'advertise', 'buying', 'wheat', 'pennies', 'um', 'i', ""'d"", 'give', 'a', 'dollar', 'a', 'roll', 'which', 'two', 'cents', 'a', 'piece', 'which', 'is', 'basically', 'overpriced']",10646.0
5791,That is good.,"['That', 'is', 'good', '.']",5791.0
4544,"The NYT , in its front-page coverage, says the plane was flying far lower than the rules for training missions allow.","['The', 'NYT', ',', 'in', 'its', 'front', '-', 'page', 'coverage', ',', 'says', 'the', 'plane', 'was', 'flying', 'far', 'lower', 'than', 'the', 'rules', 'for', 'training', 'missions', 'allow', '.']",4544.0
11971,"Though I've never read any research regarding how many words people heard back then compared to now, I'm sure the number has gone up.","['Though', 'I', ""'ve"", 'never', 'read', 'any', 'research', 'regarding', 'how', 'many', 'words', 'people', 'heard', 'back', 'then', 'compared', 'to', 'now', ',', 'I', ""'m"", 'sure', 'the', 'number', 'has', 'gone', 'up', '.']",11971.0
11648,WHOLE LIFE POLICIES - Policies that provide insurance over the insured's entire life and the proceeds (face amount) are paid only upon death of the insured.,"['WHOLE', 'LIFE', 'POLICIES', '-', 'Policies', 'that', 'provide', 'insurance', 'over', 'the', 'insured', ""'s"", 'entire', 'life', 'and', 'the', 'proceeds', '(', 'face', 'amount', ')', 'are', 'paid', 'only', 'upon', 'death', 'of', 'the', 'insured', '.']",11648.0
18738,"It focuses on desktop, client/server, and enterprisewide computing.","['It', 'focuses', 'on', 'desktop', ',', 'client', '/', 'server', ',', 'and', 'enterprisewide', 'computing', '.']",18738.0
5754,"At that event, legal services personnel, court personnel, and other technology experts saw demonstrations by four companies on their products, and assessed their utility for preparing pro se documents.","['At', 'that', 'event', ',', 'legal', 'services', 'personnel', ',', 'court', 'personnel', ',', 'and', 'other', 'technology', 'experts', 'saw', 'demonstrations', 'by', 'four', 'companies', 'on', 'their', 'products', ',', 'and', 'assessed', 'their', 'utility', 'for', 'preparing', 'pro', 'se', 'documents', '.']",5754.0
4928,It is that prospect that may bring Republicans together to defend a CPI everyone knows is inaccurate.,"['It', 'is', 'that', 'prospect', 'that', 'may', 'bring', 'Republicans', 'together', 'to', 'defend', 'a', 'CPI', 'everyone', 'knows', 'is', 'inaccurate', '.']",4928.0
9437,You don't have a paycheck for six week if you go.,"['You', 'do', ""n't"", 'have', 'a', 'paycheck', 'for', 'six', 'week', 'if', 'you', 'go', '.']",9437.0
13938,One possible explanation is that surging household wealth in recent years contributed to the virtual disappearance of personal saving.,"['One', 'possible', 'explanation', 'is', 'that', 'surging', 'household', 'wealth', 'in', 'recent', 'years', 'contributed', 'to', 'the', 'virtual', 'disappearance', 'of', 'personal', 'saving', '.']",13938.0
18591,The hospital believed that her name was Jane Finn.,"['The', 'hospital', 'believed', 'that', 'her', 'name', 'was', 'Jane', 'Finn', '.']",18591.0
3904,From his second sight Jon saw San'doro grappling with a much larger man.,"['From', 'his', 'second', 'sight', 'Jon', 'saw', ""San'doro"", 'grappling', 'with', 'a', 'much', 'larger', 'man', '.']",3904.0
4126,well in a way you can travel light,"['well', 'in', 'a', 'way', 'you', 'can', 'travel', 'light']",4126.0
9556,oh i'll bet they did,"['oh', 'i', ""'ll"", 'bet', 'they', 'did']",9556.0
2911,The aromatic drinks are produced in the area.,"['The', 'aromatic', 'drinks', 'are', 'produced', 'in', 'the', 'area', '.']",2911.0
19323,The presumed channel shows local and abroad.,"['The', 'presumed', 'channel', 'shows', 'local', 'and', 'abroad', '.']",19323.0
16035,There is massive corruption.,"['There', 'is', 'massive', 'corruption', '.']",16035.0
473,The media is becoming sleazy because it's trying to combat brainwashing.,"['The', 'media', 'is', 'becoming', 'sleazy', 'because', 'it', ""'s"", 'trying', 'to', 'combat', 'brainwashing', '.']",473.0
7556,yeah i'm trying to find out how long we're supposed talk,"['yeah', 'i', ""'m"", 'trying', 'to', 'find', 'out', 'how', 'long', 'we', ""'re"", 'supposed', 'talk']",7556.0
10536,"You wonder what youre going to be when you grow up, lawyer Smith said.","['You', 'wonder', 'what', 'you', 're', 'going', 'to', 'be', 'when', 'you', 'grow', 'up', ',', 'lawyer', 'Smith', 'said', '.']",10536.0
7673,"If states provide better coverage than private plans, many employers will drop dependent benefits to save money.","['If', 'states', 'provide', 'better', 'coverage', 'than', 'private', 'plans', ',', 'many', 'employers', 'will', 'drop', 'dependent', 'benefits', 'to', 'save', 'money', '.']",7673.0
4101,The plot was exciting because he was trained in martial arts.,"['The', 'plot', 'was', 'exciting', 'because', 'he', 'was', 'trained', 'in', 'martial', 'arts', '.']",4101.0
7069,"The Panagia Theoskepastos church contains a 14th-century icon, while the Catholic Cathedral boasts a tenth-century Madonna and Child.","['The', 'Panagia', 'Theoskepastos', 'church', 'contains', 'a', '14th', '-', 'century', 'icon', ',', 'while', 'the', 'Catholic', 'Cathedral', 'boasts', 'a', 'tenth', '-', 'century', 'Madonna', 'and', 'Child', '.']",7069.0
974,"This is one of the reasons we're growing too weak to fight the Satheri.  ""What's wrong with a ceremony of worship, if you must worship your eggshell?"" Dave asked.","['This', 'is', 'one', 'of', 'the', 'reasons', 'we', ""'re"", 'growing', 'too', 'weak', 'to', 'fight', 'the', 'Satheri', '.', ' ', '""', 'What', ""'s"", 'wrong', 'with', 'a', 'ceremony', 'of', 'worship', ',', 'if', 'you', 'must', 'worship', 'your', 'eggshell', '?', '""', 'Dave', 'asked', '.']",974.0
16089,The Sinai was a source of turquoise for Ancient Egyptians.,"['The', 'Sinai', 'was', 'a', 'source', 'of', 'turquoise', 'for', 'Ancient', 'Egyptians', '.']",16089.0
3310,now you know the ball'll go straight and i go  i never broke a club or anything but you know i'd get upset about it sometimes and now i guess you know being in my forties i just kind of mellowed out a little bit i don't get upset any more so,"['now', 'you', 'know', 'the', ""ball'll"", 'go', 'straight', 'and', 'i', 'go', ' ', 'i', 'never', 'broke', 'a', 'club', 'or', 'anything', 'but', 'you', 'know', 'i', ""'d"", 'get', 'upset', 'about', 'it', 'sometimes', 'and', 'now', 'i', 'guess', 'you', 'know', 'being', 'in', 'my', 'forties', 'i', 'just', 'kind', 'of', 'mellowed', 'out', 'a', 'little', 'bit', 'i', 'do', ""n't"", 'get', 'upset', 'any', 'more', 'so']",3310.0
15720,"They said that the current system reflects that diversity, with agencies developing new participation processes and information management systems as needed for their individual programs and communities.","['They', 'said', 'that', 'the', 'current', 'system', 'reflects', 'that', 'diversity', ',', 'with', 'agencies', 'developing', 'new', 'participation', 'processes', 'and', 'information', 'management', 'systems', 'as', 'needed', 'for', 'their', 'individual', 'programs', 'and', 'communities', '.']",15720.0
11204,He loved her.,"['He', 'loved', 'her', '.']",11204.0
18368,and uh oh i guess an hour into my somewhat sleep a guy woke me up and uh said you'd better get out of the the tent they're they're liable to come down several of the others had already come down blown down they hadn't blown away but they had flattened,"['and', 'uh', 'oh', 'i', 'guess', 'an', 'hour', 'into', 'my', 'somewhat', 'sleep', 'a', 'guy', 'woke', 'me', 'up', 'and', 'uh', 'said', 'you', ""'d"", 'better', 'get', 'out', 'of', 'the', 'the', 'tent', 'they', ""'re"", 'they', ""'re"", 'liable', 'to', 'come', 'down', 'several', 'of', 'the', 'others', 'had', 'already', 'come', 'down', 'blown', 'down', 'they', 'had', ""n't"", 'blown', 'away', 'but', 'they', 'had', 'flattened']",18368.0
10712,8 million in relief in the form of emergency housing.,"['8', 'million', 'in', 'relief', 'in', 'the', 'form', 'of', 'emergency', 'housing', '.']",10712.0
6819,Domestic investments are most profitable.,"['Domestic', 'investments', 'are', 'most', 'profitable', '.']",6819.0
18225,Integration of primary screens will prevent patients from leaving early.,"['Integration', 'of', 'primary', 'screens', 'will', 'prevent', 'patients', 'from', 'leaving', 'early', '.']",18225.0
3803,It looks like the proportion of LC to AO mail is more for inbound mail than for outbound.,"['It', 'looks', 'like', 'the', 'proportion', 'of', 'LC', 'to', 'AO', 'mail', 'is', 'more', 'for', 'inbound', 'mail', 'than', 'for', 'outbound', '.']",3803.0
