,Sentences,Corresponding_words,Unnamed: 0.1,Unnamed: 0
6962,The warriors had savage battles at a Zen monastery rock garden.,"[('The', 1), ('warriors', 1), ('had', 1), ('savage', 1), ('battles', 1), ('at', 1), ('a', 1), ('Zen', 1), ('monastery', 1), ('rock', 1), ('garden', 1), ('.', 1)]",3349.0,3349.0
3247,Weicker has yet to declare his intentions.,"[('Weicker', 1), ('has', 1), ('yet', 1), ('to', 1), ('declare', 1), ('his', 1), ('intentions', 1), ('.', 1)]",7814.0,7814.0
3047,The tomb guardian has the ability to unlock the gate.,"[('The', 1), ('tomb', 1), ('guardian', 1), ('has', 1), ('the', 2), ('ability', 1), ('to', 1), ('unlock', 1), ('gate', 1), ('.', 1)]",14879.0,14879.0
1226,"Palestrina , by Hans Pfitzner, performed by the Royal Opera (Metropolitan Opera House, New York).","[('Palestrina', 1), (',', 3), ('by', 2), ('Hans', 1), ('Pfitzner', 1), ('performed', 1), ('the', 1), ('Royal', 1), ('Opera', 2), ('(', 1), ('Metropolitan', 1), ('House', 1), ('New', 1), ('York', 1), (')', 1), ('.', 1)]",870.0,870.0
9499,The Government Executive articles include profiles of notable government employees.,"[('The', 1), ('Government', 1), ('Executive', 1), ('articles', 1), ('include', 1), ('profiles', 1), ('of', 1), ('notable', 1), ('government', 1), ('employees', 1), ('.', 1)]",18175.0,18175.0
13935,Clinton used a floor mop to clean up the dirt he had tracked onto the shiny floor of an elementary school.,"[('Clinton', 1), ('used', 1), ('a', 1), ('floor', 2), ('mop', 1), ('to', 1), ('clean', 1), ('up', 1), ('the', 2), ('dirt', 1), ('he', 1), ('had', 1), ('tracked', 1), ('onto', 1), ('shiny', 1), ('of', 1), ('an', 1), ('elementary', 1), ('school', 1), ('.', 1)]",10668.0,10668.0
10456,"Though the Marshall Plan was designed to help other countries, it failed to fulfill its purpose with the Communists.","[('Though', 1), ('the', 2), ('Marshall', 1), ('Plan', 1), ('was', 1), ('designed', 1), ('to', 2), ('help', 1), ('other', 1), ('countries', 1), (',', 1), ('it', 1), ('failed', 1), ('fulfill', 1), ('its', 1), ('purpose', 1), ('with', 1), ('Communists', 1), ('.', 1)]",11973.0,11973.0
1632,"MC2000-2, was initially considered and recommended by the Commission under the market test rules.","[('MC2000', 1), ('-', 1), ('2', 1), (',', 1), ('was', 1), ('initially', 1), ('considered', 1), ('and', 1), ('recommended', 1), ('by', 1), ('the', 2), ('Commission', 1), ('under', 1), ('market', 1), ('test', 1), ('rules', 1), ('.', 1)]",11128.0,11128.0
11611,The open air market is not a great place to see.,"[('The', 1), ('open', 1), ('air', 1), ('market', 1), ('is', 1), ('not', 1), ('a', 1), ('great', 1), ('place', 1), ('to', 1), ('see', 1), ('.', 1)]",7125.0,7125.0
534,"The AMS system also allows users to search the full text of the public comments, identifies form letter comments and ex parte communications,8 and provides a list of related government web sites-features that are currently not available in the DOT docket management system.","[('The', 1), ('AMS', 1), ('system', 2), ('also', 1), ('allows', 1), ('users', 1), ('to', 1), ('search', 1), ('the', 3), ('full', 1), ('text', 1), ('of', 2), ('public', 1), ('comments', 2), (',', 1), ('identifies', 1), ('form', 1), ('letter', 1), ('and', 2), ('ex', 1), ('parte', 1), ('communications,8', 1), ('provides', 1), ('a', 1), ('list', 1), ('related', 1), ('government', 1), ('web', 1), ('sites', 1), ('-', 1), ('features', 1), ('that', 1), ('are', 1), ('currently', 1), ('not', 1), ('available', 1), ('in', 1), ('DOT', 1), ('docket', 1), ('management', 1), ('.', 1)]",18804.0,18804.0
7412,Who? asked Tommy.,"[('Who', 1), ('?', 1), ('asked', 1), ('Tommy', 1), ('.', 1)]",8898.0,8898.0
4361,"This building job is almost impossible, even for an experienced engineer.","[('This', 1), ('building', 1), ('job', 1), ('is', 1), ('almost', 1), ('impossible', 1), (',', 1), ('even', 1), ('for', 1), ('an', 1), ('experienced', 1), ('engineer', 1), ('.', 1)]",9813.0,9813.0
2893,The Left Behind series is about people converting to Christianity.,"[('The', 1), ('Left', 1), ('Behind', 1), ('series', 1), ('is', 1), ('about', 1), ('people', 1), ('converting', 1), ('to', 1), ('Christianity', 1), ('.', 1)]",2801.0,2801.0
8030,i think the rate of processing is just about uh reached the rate of housing anyway so keep the keep the normal as it is can't upset the system very much,"[('i', 1), ('think', 1), ('the', 5), ('rate', 2), ('of', 2), ('processing', 1), ('is', 2), ('just', 1), ('about', 1), ('uh', 1), ('reached', 1), ('housing', 1), ('anyway', 1), ('so', 1), ('keep', 2), ('normal', 1), ('as', 1), ('it', 1), ('ca', 1), (""n't"", 1), ('upset', 1), ('system', 1), ('very', 1), ('much', 1)]",2446.0,2446.0
3197,There is a great view at the top of the steps.,"[('There', 1), ('is', 1), ('a', 1), ('great', 1), ('view', 1), ('at', 1), ('the', 2), ('top', 1), ('of', 1), ('steps', 1), ('.', 1)]",19515.0,19515.0
11696,'It's that kind of world.',"[(""'"", 2), ('It', 1), (""'s"", 1), ('that', 1), ('kind', 1), ('of', 1), ('world', 1), ('.', 1)]",14966.0,14966.0
791,This spot is a great place to have a picnic.,"[('This', 1), ('spot', 1), ('is', 1), ('a', 2), ('great', 1), ('place', 1), ('to', 1), ('have', 1), ('picnic', 1), ('.', 1)]",8599.0,8599.0
3686,I thought he was a better player than my brother.,"[('I', 1), ('thought', 1), ('he', 1), ('was', 1), ('a', 1), ('better', 1), ('player', 1), ('than', 1), ('my', 1), ('brother', 1), ('.', 1)]",9299.0,9299.0
9869,There are better ones out there.,"[('There', 1), ('are', 1), ('better', 1), ('ones', 1), ('out', 1), ('there', 1), ('.', 1)]",19755.0,19755.0
4833,That would be affirmative sir.,"[('That', 1), ('would', 1), ('be', 1), ('affirmative', 1), ('sir', 1), ('.', 1)]",10383.0,10383.0
11403,I am a lacto-vegetarian.,"[('I', 1), ('am', 1), ('a', 1), ('lacto', 1), ('-', 1), ('vegetarian', 1), ('.', 1)]",11076.0,11076.0
7829,She had spoken with no trace of foreign accent.,"[('She', 1), ('had', 1), ('spoken', 1), ('with', 1), ('no', 1), ('trace', 1), ('of', 1), ('foreign', 1), ('accent', 1), ('.', 1)]",9868.0,9868.0
7555,Catch up on the Indian avant-garde and the bohemian people of Caletta at the Academy of Fine Arts on the southeast corner of the Maidan.,"[('Catch', 1), ('up', 1), ('on', 2), ('the', 5), ('Indian', 1), ('avant', 1), ('-', 1), ('garde', 1), ('and', 1), ('bohemian', 1), ('people', 1), ('of', 3), ('Caletta', 1), ('at', 1), ('Academy', 1), ('Fine', 1), ('Arts', 1), ('southeast', 1), ('corner', 1), ('Maidan', 1), ('.', 1)]",694.0,694.0
8354,"NOx can not move far from its source, so it does not contribute to ozone.","[('NOx', 1), ('can', 1), ('not', 2), ('move', 1), ('far', 1), ('from', 1), ('its', 1), ('source', 1), (',', 1), ('so', 1), ('it', 1), ('does', 1), ('contribute', 1), ('to', 1), ('ozone', 1), ('.', 1)]",18491.0,18491.0
6109,to see this kind of thing and you know if you can do any any little bit it helps so,"[('to', 1), ('see', 1), ('this', 1), ('kind', 1), ('of', 1), ('thing', 1), ('and', 1), ('you', 2), ('know', 1), ('if', 1), ('can', 1), ('do', 1), ('any', 2), ('little', 1), ('bit', 1), ('it', 1), ('helps', 1), ('so', 1)]",6094.0,6094.0
9673,The field observations may have been faulty.,"[('The', 1), ('field', 1), ('observations', 1), ('may', 1), ('have', 1), ('been', 1), ('faulty', 1), ('.', 1)]",15069.0,15069.0
7354,"There was no longer any  when you wanted some unbridled adult fun, Las Vegas was the place to be.","[('There', 1), ('was', 2), ('no', 1), ('longer', 1), ('any', 1), (' ', 1), ('when', 1), ('you', 1), ('wanted', 1), ('some', 1), ('unbridled', 1), ('adult', 1), ('fun', 1), (',', 1), ('Las', 1), ('Vegas', 1), ('the', 1), ('place', 1), ('to', 1), ('be', 1), ('.', 1)]",10432.0,10432.0
5156,"If you land by boat, Caravelle beach is yours for the using; otherwise you'll have to pay a nominal charge to the vacation club that owns the acreage.","[('If', 1), ('you', 2), ('land', 1), ('by', 1), ('boat', 1), (',', 1), ('Caravelle', 1), ('beach', 1), ('is', 1), ('yours', 1), ('for', 1), ('the', 3), ('using', 1), (';', 1), ('otherwise', 1), (""'ll"", 1), ('have', 1), ('to', 2), ('pay', 1), ('a', 1), ('nominal', 1), ('charge', 1), ('vacation', 1), ('club', 1), ('that', 1), ('owns', 1), ('acreage', 1), ('.', 1)]",15488.0,15488.0
9907,California is high,"[('California', 1), ('is', 1), ('high', 1)]",18290.0,18290.0
2077,There wasn't a single bottle.,"[('There', 1), ('was', 1), (""n't"", 1), ('a', 1), ('single', 1), ('bottle', 1), ('.', 1)]",6613.0,6613.0
12544,General economic trends wouldn't have to be considered by a case study on job training effectiveness.,"[('General', 1), ('economic', 1), ('trends', 1), ('would', 1), (""n't"", 1), ('have', 1), ('to', 1), ('be', 1), ('considered', 1), ('by', 1), ('a', 1), ('case', 1), ('study', 1), ('on', 1), ('job', 1), ('training', 1), ('effectiveness', 1), ('.', 1)]",3355.0,3355.0
1465,in you know just dealing with the customer maybe that's there only reason why they don't it'd seem like they'd just put a little barrel out there and say it pour here and go on  we'll take your money,"[('in', 1), ('you', 1), ('know', 1), ('just', 2), ('dealing', 1), ('with', 1), ('the', 1), ('customer', 1), ('maybe', 1), ('that', 1), (""'s"", 1), ('there', 2), ('only', 1), ('reason', 1), ('why', 1), ('they', 2), ('do', 1), (""n't"", 1), ('it', 2), (""'d"", 2), ('seem', 1), ('like', 1), ('put', 1), ('a', 1), ('little', 1), ('barrel', 1), ('out', 1), ('and', 2), ('say', 1), ('pour', 1), ('here', 1), ('go', 1), ('on', 1), (' ', 1), ('we', 1), (""'ll"", 1), ('take', 1), ('your', 1), ('money', 1)]",536.0,536.0
2147,No one is going to bother you about your new haircut.,"[('No', 1), ('one', 1), ('is', 1), ('going', 1), ('to', 1), ('bother', 1), ('you', 1), ('about', 1), ('your', 1), ('new', 1), ('haircut', 1), ('.', 1)]",17947.0,17947.0
9685,do you think most states have that or,"[('do', 1), ('you', 1), ('think', 1), ('most', 1), ('states', 1), ('have', 1), ('that', 1), ('or', 1)]",17026.0,17026.0
12572,"I had an additional reason for that belief in the fact that all the cups found contained sugar, which Mademoiselle Cynthia never took in her coffee.","[('I', 1), ('had', 1), ('an', 1), ('additional', 1), ('reason', 1), ('for', 1), ('that', 2), ('belief', 1), ('in', 2), ('the', 2), ('fact', 1), ('all', 1), ('cups', 1), ('found', 1), ('contained', 1), ('sugar', 1), (',', 1), ('which', 1), ('Mademoiselle', 1), ('Cynthia', 1), ('never', 1), ('took', 1), ('her', 1), ('coffee', 1), ('.', 1)]",10714.0,10714.0
6622,Our review indicates that the Food and Drug Administration complied with the applicable requirements.,"[('Our', 1), ('review', 1), ('indicates', 1), ('that', 1), ('the', 2), ('Food', 1), ('and', 1), ('Drug', 1), ('Administration', 1), ('complied', 1), ('with', 1), ('applicable', 1), ('requirements', 1), ('.', 1)]",10630.0,10630.0
11157,Being totally supportive of a more comprehensive business model is not something regulators may do.,"[('Being', 1), ('totally', 1), ('supportive', 1), ('of', 1), ('a', 1), ('more', 1), ('comprehensive', 1), ('business', 1), ('model', 1), ('is', 1), ('not', 1), ('something', 1), ('regulators', 1), ('may', 1), ('do', 1), ('.', 1)]",5621.0,5621.0
12472,The harbor can be seen from The Praya.,"[('The', 2), ('harbor', 1), ('can', 1), ('be', 1), ('seen', 1), ('from', 1), ('Praya', 1), ('.', 1)]",5721.0,5721.0
5385,The museum is well designed and just the right size for taking up several hours on a wet day.,"[('The', 1), ('museum', 1), ('is', 1), ('well', 1), ('designed', 1), ('and', 1), ('just', 1), ('the', 1), ('right', 1), ('size', 1), ('for', 1), ('taking', 1), ('up', 1), ('several', 1), ('hours', 1), ('on', 1), ('a', 1), ('wet', 1), ('day', 1), ('.', 1)]",12983.0,12983.0
9309,sometimes well there's definitely a lot more hitting,"[('sometimes', 1), ('well', 1), ('there', 1), (""'s"", 1), ('definitely', 1), ('a', 1), ('lot', 1), ('more', 1), ('hitting', 1)]",9366.0,9366.0
3864,Clinton was somewhat of a celebrity in the 80s.,"[('Clinton', 1), ('was', 1), ('somewhat', 1), ('of', 1), ('a', 1), ('celebrity', 1), ('in', 1), ('the', 1), ('80s', 1), ('.', 1)]",11391.0,11391.0
10412,but how do you know  the good from the bad,"[('but', 1), ('how', 1), ('do', 1), ('you', 1), ('know', 1), (' ', 1), ('the', 2), ('good', 1), ('from', 1), ('bad', 1)]",19734.0,19734.0
7165,The FDA did not seek out comments on these requirements regarding the proposed rulemaking.,"[('The', 1), ('FDA', 1), ('did', 1), ('not', 1), ('seek', 1), ('out', 1), ('comments', 1), ('on', 1), ('these', 1), ('requirements', 1), ('regarding', 1), ('the', 1), ('proposed', 1), ('rulemaking', 1), ('.', 1)]",5635.0,5635.0
11249,I camped out of my car when I was homeless.,"[('I', 2), ('camped', 1), ('out', 1), ('of', 1), ('my', 1), ('car', 1), ('when', 1), ('was', 1), ('homeless', 1), ('.', 1)]",18675.0,18675.0
11269,H-2A aliens are authorized to stay in the United States permanently.,"[('H-2A', 1), ('aliens', 1), ('are', 1), ('authorized', 1), ('to', 1), ('stay', 1), ('in', 1), ('the', 1), ('United', 1), ('States', 1), ('permanently', 1), ('.', 1)]",8581.0,8581.0
5560,okay i guess we're on,"[('okay', 1), ('i', 1), ('guess', 1), ('we', 1), (""'re"", 1), ('on', 1)]",17236.0,17236.0
3858,The Republicans have no respect for the elderly and bought votes from managed care.,"[('The', 1), ('Republicans', 1), ('have', 1), ('no', 1), ('respect', 1), ('for', 1), ('the', 1), ('elderly', 1), ('and', 1), ('bought', 1), ('votes', 1), ('from', 1), ('managed', 1), ('care', 1), ('.', 1)]",5079.0,5079.0
2800,"It really works out well, she had all her own furniture and stuff, so she felt like it was her own home. This made her much more comfortable with the situation.","[('It', 1), ('really', 1), ('works', 1), ('out', 1), ('well', 1), (',', 2), ('she', 2), ('had', 1), ('all', 1), ('her', 3), ('own', 2), ('furniture', 1), ('and', 1), ('stuff', 1), ('so', 1), ('felt', 1), ('like', 1), ('it', 1), ('was', 1), ('home', 1), ('.', 2), ('This', 1), ('made', 1), ('much', 1), ('more', 1), ('comfortable', 1), ('with', 1), ('the', 1), ('situation', 1)]",18213.0,18213.0
6995,Bolts of blue and tips of steal.,"[('Bolts', 1), ('of', 2), ('blue', 1), ('and', 1), ('tips', 1), ('steal', 1), ('.', 1)]",8262.0,8262.0
4186,Look for the servant girl hurtled into hell for flirting with the devil.,"[('Look', 1), ('for', 2), ('the', 2), ('servant', 1), ('girl', 1), ('hurtled', 1), ('into', 1), ('hell', 1), ('flirting', 1), ('with', 1), ('devil', 1), ('.', 1)]",10298.0,10298.0
4475,oh i'll bet they did,"[('oh', 1), ('i', 1), (""'ll"", 1), ('bet', 1), ('they', 1), ('did', 1)]",17322.0,17322.0
13593,but you know they kids seem like when they get ten or twelve years old they fall out of that and and they don't follow it at all you know there're very few scouts go on and become Eagle Scouts and and i don't know what the high rank is for the gals but,"[('but', 2), ('you', 2), ('know', 3), ('they', 4), ('kids', 1), ('seem', 1), ('like', 1), ('when', 1), ('get', 1), ('ten', 1), ('or', 1), ('twelve', 1), ('years', 1), ('old', 1), ('fall', 1), ('out', 1), ('of', 1), ('that', 1), ('and', 5), ('do', 2), (""n't"", 2), ('follow', 1), ('it', 1), ('at', 1), ('all', 1), ('there', 1), (""'re"", 1), ('very', 1), ('few', 1), ('scouts', 1), ('go', 1), ('on', 1), ('become', 1), ('Eagle', 1), ('Scouts', 1), ('i', 1), ('what', 1), ('the', 2), ('high', 1), ('rank', 1), ('is', 1), ('for', 1), ('gals', 1)]",16294.0,16294.0
10799,Driving is difficult because it takes many hours.,"[('Driving', 1), ('is', 1), ('difficult', 1), ('because', 1), ('it', 1), ('takes', 1), ('many', 1), ('hours', 1), ('.', 1)]",12887.0,12887.0
12027,"Governed by the great bendahara Mutahir with more diplomacy than military force, the sultanate asserted its supremacy over the whole Malay peninsula (except for the northernmost Thai-held Patani region) and across the Melaka Straits to the east coast of Sumatra.","[('Governed', 1), ('by', 1), ('the', 6), ('great', 1), ('bendahara', 1), ('Mutahir', 1), ('with', 1), ('more', 1), ('diplomacy', 1), ('than', 1), ('military', 1), ('force', 1), (',', 1), ('sultanate', 1), ('asserted', 1), ('its', 1), ('supremacy', 1), ('over', 1), ('whole', 1), ('Malay', 1), ('peninsula', 1), ('(', 1), ('except', 1), ('for', 1), ('northernmost', 1), ('Thai', 1), ('-', 1), ('held', 1), ('Patani', 1), ('region', 1), (')', 1), ('and', 1), ('across', 1), ('Melaka', 1), ('Straits', 1), ('to', 1), ('east', 1), ('coast', 1), ('of', 1), ('Sumatra', 1), ('.', 1)]",11708.0,11708.0
3559,Perhaps tax reform doesn't appeal to the new spiritualized side of Bradley.,"[('Perhaps', 1), ('tax', 1), ('reform', 1), ('does', 1), (""n't"", 1), ('appeal', 1), ('to', 1), ('the', 1), ('new', 1), ('spiritualized', 1), ('side', 1), ('of', 1), ('Bradley', 1), ('.', 1)]",6680.0,6680.0
1683,"The interior of the palace is very dark, and the use of flash is forbidden, so photographers should think twice before paying the extra fee for bringing in a camera or video equipment.","[('The', 1), ('interior', 1), ('of', 2), ('the', 3), ('palace', 1), ('is', 2), ('very', 1), ('dark', 1), (',', 2), ('and', 1), ('use', 1), ('flash', 1), ('forbidden', 1), ('so', 1), ('photographers', 1), ('should', 1), ('think', 1), ('twice', 1), ('before', 1), ('paying', 1), ('extra', 1), ('fee', 1), ('for', 1), ('bringing', 1), ('in', 1), ('a', 1), ('camera', 1), ('or', 1), ('video', 1), ('equipment', 1), ('.', 1)]",11656.0,11656.0
7091,I did it because I wanted to and I could.,"[('I', 3), ('did', 1), ('it', 1), ('because', 1), ('wanted', 1), ('to', 1), ('and', 1), ('could', 1), ('.', 1)]",14933.0,14933.0
